,external_author_id,author,content,region,language,publish_date,harvested_date,following,followers,updates,post_type,account_type,retweet,account_category,new_june_2018,alt_external_id,tweet_id,article_url,tco1_step1,tco2_step1,tco3_step1
631342,2491401030,CLIFTONHUGHES_,"Here's to a year filled with peace, hope and blessings! https://t.co/DUzJaLAv4J",United States,English,1/1/2016 18:24,1/1/2016 18:24,405,143,473,RETWEET,Left,1,LeftTroll,0,2491401030,682990791871037440,http://twitter.com/CliftonHughes_/statuses/682990791871037440,https://twitter.com/flytetymejam/status/682990102218330113/photo/1,,
631343,2491401030,CLIFTONHUGHES_,Natalie And Nippy up in heaven like... https://t.co/cVdFmf0jqC,United States,English,1/1/2016 18:24,1/1/2016 18:24,405,143,477,RETWEET,Left,1,LeftTroll,0,2491401030,682990887983562752,http://twitter.com/CliftonHughes_/statuses/682990887983562752,https://twitter.com/jrbland/status/682986448828690432/photo/1,,
634417,2351739462,COLDWAR20_RU,Тест на зрение для чиновников https://t.co/H5CuQe4aud,United States,Ukrainian,1/1/2016 22:58,1/1/2016 22:58,4249,30249,29676,RETWEET,Russian,1,NonEnglish,0,2351739462,683059677622616065,http://twitter.com/coldwar20_ru/statuses/683059677622616065,https://twitter.com/USEmbHell/status/683056657946001408/photo/1,,
638525,1240007161,COMRADZAMPOLIT,"Жители Крыма отказались от поставок энергии на условиях Украины. После взрыва ЛЭП неудивительно, что люди отказались...",Iraq,Russian,1/1/2016 13:45,1/1/2016 14:12,695,30509,15605,,Russian,0,NonEnglish,0,1240007161,682920629151084548,http://twitter.com/ComradZampolit/statuses/682920629151084548,,,
648138,1711063908,COOKIIIEEESSSS,Reports: Awful ratings for CFB playoff games on ESPN last night even worse than most pessimistic projections https://t.co/o1zCriSzNz,United States,English,1/1/2016 19:03,1/1/2016 19:03,713,165,779,RETWEET,Left,1,LeftTroll,0,1711063908,683000585566593024,http://twitter.com/cookiiieeessss/statuses/683000585566593024,http://deadsp.in/HdCy6In,,
648139,1711063908,COOKIIIEEESSSS,"Rich Televangelist: God Only Talks To Me On Private Jets So Please Give Me Money, Thank You https://t.co/Cj3XkHKeoV https://t.co/n54GhaM7Jp",United States,English,1/1/2016 19:03,1/1/2016 19:03,713,165,781,RETWEET,Left,1,LeftTroll,0,1711063908,683000653732397057,http://twitter.com/cookiiieeessss/statuses/683000653732397057,https://twitter.com/Anomaly100/status/682957130471751680/photo/1,http://freakoutnation.com/2016/01/rich-televangelist-god-only-talks-to-me-on-private-jets-so-please-give-me-money-thank-you/,
648140,1711063908,COOKIIIEEESSSS,What cheese???? https://t.co/kBSHv8VvbB,United States,English,1/1/2016 19:03,1/1/2016 19:03,713,165,782,RETWEET,Left,1,LeftTroll,0,1711063908,683000687530098688,http://twitter.com/cookiiieeessss/statuses/683000687530098688,https://twitter.com/THINGDUMBPPLSAY/status/681550774367694848/photo/1,,
658503,1863956756,CORYNAENAE,I'd quit. Fuck that holiday pay RT @thisgirlLC: Omg no RT @TracyABC13: Dillard's shoe department #icant https://t.co/QkX0NjCLBa,United States,English,1/1/2016 18:37,1/1/2016 18:37,423,158,526,RETWEET,Left,1,LeftTroll,0,1863956756,682994034512560128,http://twitter.com/CoryNaeNae/statuses/682994034512560128,https://twitter.com/TracyABC13/status/682989449169350656/photo/1,,
707355,2624554209,DAILYLOSANGELES,#breaking #LA Runner is struck by car along Rose Parade route https://t.co/VWvmqiOf18,United States,English,1/1/2016 15:12,1/1/2016 15:12,8445,13838,7621,,local,0,NewsFeed,0,2624554209,682942530464301056,http://twitter.com/DailyLosAngeles/statuses/682942530464301056,http://lat.ms/1Ox8ft7,,
707356,2624554209,DAILYLOSANGELES,"Sheriff's officials: Four dead in Rowland Heights shooting, including gunman shot by son  #crime",United States,English,1/1/2016 16:56,1/1/2016 16:56,8445,13837,7622,,local,0,NewsFeed,0,2624554209,682968555378245632,http://twitter.com/DailyLosAngeles/statuses/682968555378245632,,,
707357,2624554209,DAILYLOSANGELES,"American moms set new record for twin births, CDC says  #science",United States,English,1/1/2016 18:48,1/1/2016 18:48,8445,13839,7623,,local,0,NewsFeed,0,2624554209,682996796273000449,http://twitter.com/DailyLosAngeles/statuses/682996796273000449,,,
707358,2624554209,DAILYLOSANGELES,#breaking #LA 'Trump is disgusting' skywriting at end of Rose Parade https://t.co/sngGxHOmoi,United States,English,1/1/2016 20:04,1/1/2016 20:04,8445,13839,7624,,local,0,NewsFeed,0,2624554209,683015875323023360,http://twitter.com/DailyLosAngeles/statuses/683015875323023360,http://lat.ms/1R4JcET,,
707359,2624554209,DAILYLOSANGELES,"#breaking #LA Five killed, including 7-year-old boy, after out-of-control car veers off 10 Freeway https://t.co/LR8rnJbZyF",United States,English,1/1/2016 23:10,1/1/2016 23:10,8446,13841,7625,,local,0,NewsFeed,0,2624554209,683062769449439233,http://twitter.com/DailyLosAngeles/statuses/683062769449439233,http://lat.ms/1UkwnUr,,
707360,2624554209,DAILYLOSANGELES,#breaking #LA Watch the Rose Parade live with The Times https://t.co/VD2as2Hh5G,United States,English,1/1/2016 4:16,1/1/2016 4:16,8449,13835,7618,,local,0,NewsFeed,0,2624554209,682777283900252160,http://twitter.com/DailyLosAngeles/statuses/682777283900252160,http://lat.ms/1P4b8Cc,,
707361,2624554209,DAILYLOSANGELES,"At least one killed, others wounded in Rowland Heights shooting  #crime",United States,English,1/1/2016 8:13,1/1/2016 8:13,8447,13834,7619,,local,0,NewsFeed,0,2624554209,682837124115070976,http://twitter.com/DailyLosAngeles/statuses/682837124115070976,,,
707362,2624554209,DAILYLOSANGELES,"2-car crash in Ontario kills 5, including a 6-year-old boy  #crime",United States,English,1/1/2016 9:32,1/1/2016 9:32,8447,13835,7620,,local,0,NewsFeed,0,2624554209,682856892301848576,http://twitter.com/DailyLosAngeles/statuses/682856892301848576,,,
724665,2630842499,DAILYSANDIEGO,"Despite fears and huge Dubai fire, New Year revelry rolls on  #politics",United States,English,1/1/2016 0:38,1/1/2016 0:38,7034,12204,10341,,local,0,NewsFeed,0,2630842499,682722467488501760,http://twitter.com/DailySanDiego/statuses/682722467488501760,,,
724666,2630842499,DAILYSANDIEGO,Donald Trump is not a fan of pump hairspray  #politics,United States,English,1/1/2016 13:24,1/1/2016 13:24,7031,12212,10349,,local,0,NewsFeed,0,2630842499,682915370882080771,http://twitter.com/DailySanDiego/statuses/682915370882080771,,,
724667,2630842499,DAILYSANDIEGO,#politics New Law Aims to Regulate Medical Marijuana Industry,United States,English,1/1/2016 14:08,1/1/2016 14:08,7031,12212,10350,,local,0,NewsFeed,0,2630842499,682926278786170881,http://twitter.com/DailySanDiego/statuses/682926278786170881,,,
724668,2630842499,DAILYSANDIEGO,Jeff gets rolling for first day at auto show  #local #SanDiego,United States,English,1/1/2016 14:41,1/1/2016 14:41,7031,12212,10351,,local,0,NewsFeed,0,2630842499,682934730220687362,http://twitter.com/DailySanDiego/statuses/682934730220687362,,,
724669,2630842499,DAILYSANDIEGO,George Lucas apologizes for calling Disney 'white slavers'  #business,United States,English,1/1/2016 14:53,1/1/2016 14:54,7031,12212,10352,,local,0,NewsFeed,0,2630842499,682937817580699648,http://twitter.com/DailySanDiego/statuses/682937817580699648,,,
724670,2630842499,DAILYSANDIEGO,"Despite fears and huge Dubai fire, New Year revelry rolls on  #politics",United States,English,1/1/2016 15:01,1/1/2016 15:01,7031,12212,10353,,local,0,NewsFeed,0,2630842499,682939704933654529,http://twitter.com/DailySanDiego/statuses/682939704933654529,,,
724671,2630842499,DAILYSANDIEGO,Apple agrees to pay $350 million in Italian tax case  #business,United States,English,1/1/2016 16:26,1/1/2016 16:26,7031,12213,10354,,local,0,NewsFeed,0,2630842499,682961093916884992,http://twitter.com/DailySanDiego/statuses/682961093916884992,,,
